zip_code,january,february,march,april,may,june,july,august,september,october,november,december
04973,38,23,14,13,36,59,54,23,18,19,25,38
04986,38,23,14,13,36,59,54,23,18,19,25,38
04987,38,23,14,13,36,59,54,23,18,19,25,38
04988,38,23,14,13,36,59,54,23,18,19,25,38
05032,17,2,25,17,20,55,30,38,34,37,30,17
05033,17,2,25,17,20,55,30,38,34,37,30,17
05034,17,2,25,17,20,55,30,38,34,37,30,17
05035,17,2,25,17,20,55,30,38,34,37,30,17
05037,17,2,25,17,20,55,30,38,34,37,30,17
05045,17,2,25,17,20,55,30,38,34,37,30,17
05048,17,2,25,17,20,55,30,38,34,37,30,17
05051,19,1,15,15,-1,58,43,37,19,26,-1,39
05052,19,1,15,15,-1,58,43,37,19,26,-1,39
05053,17,2,25,17,20,55,30,38,34,37,30,17
05055,17,2,25,17,20,55,30,38,34,37,30,17
05056,17,2,25,17,20,55,30,38,34,37,30,17
05058,17,2,25,17,20,55,30,38,34,37,30,17
05062,17,2,25,17,20,55,30,38,34,37,30,17
05065,17,2,25,17,20,55,30,38,34,37,30,17
05067,17,2,25,17,20,55,30,38,34,37,30,17
05070,17,2,25,17,20,55,30,38,34,37,30,17
05071,17,2,25,17,20,55,30,38,34,37,30,17
05072,17,2,25,17,20,55,30,38,34,37,30,17
05073,17,2,25,17,20,55,30,38,34,37,30,17
05075,17,2,25,17,20,55,30,38,34,37,30,17
05077,17,2,25,17,20,55,30,38,34,37,30,17
05079,17,2,25,17,20,55,30,38,34,37,30,17
05083,17,2,25,17,20,55,30,38,34,37,30,17
05084,17,2,25,17,20,55,30,38,34,37,30,17
05088,19,1,15,15,-1,58,43,37,19,26,-1,39
05091,17,2,25,17,20,55,30,38,34,37,30,17
05142,17,2,25,17,20,55,30,38,34,37,30,17
05141,17,2,25,17,20,55,30,38,34,37,30,17
05143,17,2,25,17,20,55,30,38,34,37,30,17
05146,17,2,25,17,20,55,30,38,34,37,30,17
05148,17,2,25,17,20,55,30,38,34,37,30,17
05149,17,2,25,17,20,55,30,38,34,37,30,17
05150,17,2,25,17,20,55,30,38,34,37,30,17
05151,17,2,25,17,20,55,30,38,34,37,30,17
05152,17,2,25,17,20,55,30,38,34,37,30,17
05153,17,2,25,17,20,55,30,38,34,37,30,17
05154,17,2,25,17,20,55,30,38,34,37,30,17
05155,17,2,25,17,20,55,30,38,34,37,30,17
05161,17,2,25,17,20,55,30,38,34,37,30,17
05201,17,2,25,17,20,55,30,38,34,37,30,17
05250,17,2,25,17,20,55,30,38,34,37,30,17
05251,17,2,25,17,20,55,30,38,34,37,30,17
05252,17,2,25,17,20,55,30,38,34,37,30,17
05253,17,2,25,17,20,55,30,38,34,37,30,17
05257,17,2,25,17,20,55,30,38,34,37,30,17
05261,17,2,25,17,20,55,30,38,34,37,30,17
05262,17,2,25,17,20,55,30,38,34,37,30,17
05340,17,2,25,17,20,55,30,38,34,37,30,17
05341,17,2,25,17,20,55,30,38,34,37,30,17
05342,17,2,25,17,20,55,30,38,34,37,30,17
05343,17,2,25,17,20,55,30,38,34,37,30,17
05345,17,2,25,17,20,55,30,38,34,37,30,17
05352,17,2,25,17,20,55,30,38,34,37,30,17
05351,17,2,25,17,20,55,30,38,34,37,30,17
05353,17,2,25,17,20,55,30,38,34,37,30,17
05355,17,2,25,17,20,55,30,38,34,37,30,17
05356,17,2,25,17,20,55,30,38,34,37,30,17
05358,17,2,25,17,20,55,30,38,34,37,30,17
05359,17,2,25,17,20,55,30,38,34,37,30,17
05360,17,2,25,17,20,55,30,38,34,37,30,17
05361,17,2,25,17,20,55,30,38,34,37,30,17
05362,17,2,25,17,20,55,30,38,34,37,30,17
05363,17,2,25,17,20,55,30,38,34,37,30,17
05730,17,2,25,17,20,55,30,38,34,37,30,17
05735,17,2,25,17,20,55,30,38,34,37,30,17
05737,17,2,25,17,20,55,30,38,34,37,30,17
05738,17,2,25,17,20,55,30,38,34,37,30,17
05739,17,2,25,17,20,55,30,38,34,37,30,17
05742,17,2,25,17,20,55,30,38,34,37,30,17
05744,17,2,25,17,20,55,30,38,34,37,30,17
05746,17,2,25,17,20,55,30,38,34,37,30,17
05751,17,2,25,17,20,55,30,38,34,37,30,17
05764,17,2,25,17,20,55,30,38,34,37,30,17
05757,17,2,25,17,20,55,30,38,34,37,30,17
05759,17,2,25,17,20,55,30,38,34,37,30,17
05761,17,2,25,17,20,55,30,38,34,37,30,17
05762,17,2,25,17,20,55,30,38,34,37,30,17
05763,17,2,25,17,20,55,30,38,34,37,30,17
05765,17,2,25,17,20,55,30,38,34,37,30,17
05772,17,2,25,17,20,55,30,38,34,37,30,17
05773,17,2,25,17,20,55,30,38,34,37,30,17
05774,17,2,25,17,20,55,30,38,34,37,30,17
05775,17,2,25,17,20,55,30,38,34,37,30,17
05776,17,2,25,17,20,55,30,38,34,37,30,17
06001,33,34,43,37,48,59,31,34,45,57,29,77
06002,33,34,43,37,48,59,31,34,45,57,29,77
06095,33,34,43,37,48,59,31,34,45,57,29,77
06013,23,12,18,17,25,-1,22,-1,38,51,34,51
06016,33,34,43,37,48,59,31,34,45,57,29,77
06018,23,12,18,17,25,-1,22,-1,38,51,34,51
06019,23,12,18,17,25,-1,22,-1,38,51,34,51
06021,23,12,18,17,25,-1,22,-1,38,51,34,51
06024,23,12,18,17,25,-1,22,-1,38,51,34,51
06026,33,34,43,37,48,59,31,34,45,57,29,77
06027,23,12,18,17,25,-1,22,-1,38,51,34,51
06031,23,12,18,17,25,-1,22,-1,38,51,34,51
06033,33,34,43,37,48,59,31,34,45,57,29,77
06035,23,12,18,17,25,-1,22,-1,38,51,34,51
06039,23,12,18,17,25,-1,22,-1,38,51,34,51
06043,33,34,43,37,48,59,31,34,45,57,29,77
06053,33,34,43,37,48,59,31,34,45,57,29,77
06057,23,12,18,17,25,-1,22,-1,38,51,34,51
06058,23,12,18,17,25,-1,22,-1,38,51,34,51
06059,23,12,18,17,25,-1,22,-1,38,51,34,51
06060,23,12,18,17,25,-1,22,-1,38,51,34,51
06062,33,34,43,37,48,59,31,34,45,57,29,77
06063,23,12,18,17,25,-1,22,-1,38,51,34,51
06065,23,12,18,17,25,-1,22,-1,38,51,34,51
06066,33,34,43,37,48,59,31,34,45,57,29,77
06069,23,12,18,17,25,-1,22,-1,38,51,34,51
06070,23,12,18,17,25,-1,22,-1,38,51,34,51
06074,33,34,43,37,48,59,31,34,45,57,29,77
06081,23,12,18,17,25,-1,22,-1,38,51,34,51
06088,33,34,43,37,48,59,31,34,45,57,29,77
06089,23,12,18,17,25,-1,22,-1,38,51,34,51
06090,23,12,18,17,25,-1,22,-1,38,51,34,51
06091,23,12,18,17,25,-1,22,-1,38,51,34,51
06092,23,12,18,17,25,-1,22,-1,38,51,34,51
06093,33,34,43,37,48,59,31,34,45,57,29,77
06096,33,34,43,37,48,59,31,34,45,57,29,77
06098,23,12,18,17,25,-1,22,-1,38,51,34,51
06254,43,39,36,40,38,58,-1,51,53,51,49,56
06320,43,39,36,40,38,58,-1,51,53,51,49,56
06330,43,39,36,40,38,58,-1,51,53,51,49,56
06333,43,39,36,40,38,58,-1,51,53,51,49,56
06334,43,39,36,40,38,58,-1,51,53,51,49,56
06335,43,39,36,40,38,58,-1,51,53,51,49,56
06339,43,39,36,40,38,58,-1,51,53,51,49,56
06349,43,39,36,40,38,58,-1,51,53,51,49,56
06351,43,39,36,40,38,58,-1,51,53,51,49,56
06355,43,39,36,40,38,58,-1,51,53,51,49,56
06357,43,39,36,40,38,58,-1,51,53,51,49,56
06359,43,39,36,40,38,58,-1,51,53,51,49,56
06360,43,39,36,40,38,58,-1,51,53,51,49,56
06365,43,39,36,40,38,58,-1,51,53,51,49,56
06370,43,39,36,40,38,58,-1,51,53,51,49,56
06372,43,39,36,40,38,58,-1,51,53,51,49,56
06375,43,39,36,40,38,58,-1,51,53,51,49,56
06378,43,39,36,40,38,58,-1,51,53,51,49,56
06379,43,39,36,40,38,58,-1,51,53,51,49,56
06380,43,39,36,40,38,58,-1,51,53,51,49,56
06382,43,39,36,40,38,58,-1,51,53,51,49,56
06384,43,39,36,40,38,58,-1,51,53,51,49,56
06388,43,39,36,40,38,58,-1,51,53,51,49,56
06401,25,9,9,-1,31,-1,54,56,32,54,37,67
06403,25,9,9,-1,31,-1,54,56,32,54,37,67
06418,25,9,9,-1,31,-1,54,56,32,54,37,67
06460,25,9,9,-1,31,-1,54,56,32,54,37,67
06468,30,18,18,29,36,63,-1,43,63,52,32,66
06470,30,18,18,29,36,63,-1,43,63,52,32,66
06473,52,38,39,50,36,67,19,42,32,52,34,72
06477,25,9,9,-1,31,-1,54,56,32,54,37,67
06482,30,18,18,29,36,63,-1,43,63,52,32,66
06483,25,9,9,-1,31,-1,54,56,32,54,37,67
06484,25,9,9,-1,31,-1,54,56,32,54,37,67
06488,30,18,18,29,36,63,-1,43,63,52,32,66
06615,25,9,9,-1,31,-1,54,56,32,54,37,67
06540,52,38,39,50,36,67,19,42,32,52,34,72
06512,52,38,39,50,36,67,19,42,32,52,34,72
06516,52,38,39,50,36,67,19,42,32,52,34,72
06524,25,9,9,-1,31,-1,54,56,32,54,37,67
06525,25,9,9,-1,31,-1,54,56,32,54,37,67
06825,25,9,9,-1,31,-1,54,56,32,54,37,67
06611,25,9,9,-1,31,-1,54,56,32,54,37,67
06750,23,12,18,17,25,-1,22,-1,38,51,34,51
06751,30,18,18,29,36,63,-1,43,63,52,32,66
06752,30,18,18,29,36,63,-1,43,63,52,32,66
06753,23,12,18,17,25,-1,22,-1,38,51,34,51
06754,23,12,18,17,25,-1,22,-1,38,51,34,51
06755,30,18,18,29,36,63,-1,43,63,52,32,66
06756,23,12,18,17,25,-1,22,-1,38,51,34,51
06758,30,18,18,29,36,63,-1,43,63,52,32,66
06759,23,12,18,17,25,-1,22,-1,38,51,34,51
06762,30,18,18,29,36,63,-1,43,63,52,32,66
06763,23,12,18,17,25,-1,22,-1,38,51,34,51
06770,30,18,18,29,36,63,-1,43,63,52,32,66
06776,30,18,18,29,36,63,-1,43,63,52,32,66
06778,23,12,18,17,25,-1,22,-1,38,51,34,51
06779,30,18,18,29,36,63,-1,43,63,52,32,66
06782,23,12,18,17,25,-1,22,-1,38,51,34,51
06783,30,18,18,29,36,63,-1,43,63,52,32,66
06784,30,18,18,29,36,63,-1,43,63,52,32,66
06786,23,12,18,17,25,-1,22,-1,38,51,34,51
06787,23,12,18,17,25,-1,22,-1,38,51,34,51
06790,23,12,18,17,25,-1,22,-1,38,51,34,51
06791,23,12,18,17,25,-1,22,-1,38,51,34,51
06793,30,18,18,29,36,63,-1,43,63,52,32,66
06794,30,18,18,29,36,63,-1,43,63,52,32,66
06795,30,18,18,29,36,63,-1,43,63,52,32,66
06796,23,12,18,17,25,-1,22,-1,38,51,34,51
06798,30,18,18,29,36,63,-1,43,63,52,32,66
06801,30,18,18,29,36,63,-1,43,63,52,32,66
06804,30,18,18,29,36,63,-1,43,63,52,32,66
06812,30,18,18,29,36,63,-1,43,63,52,32,66
06896,30,18,18,29,36,63,-1,43,63,52,32,66
07002,36,28,27,52,38,69,51,68,53,62,43,60
07003,36,28,27,52,38,69,51,68,53,62,43,60
07004,36,28,27,52,38,69,51,68,53,62,43,60
07005,30,6,9,30,23,56,18,36,54,47,23,-1
07009,36,28,27,52,38,69,51,68,53,62,43,60
07010,36,3,4,45,22,69,51,36,33,54,20,57
07016,36,28,27,52,38,69,51,68,53,62,43,60
07020,36,3,4,45,22,69,51,36,33,54,20,57
07021,36,28,27,52,38,69,51,68,53,62,43,60
07022,36,3,4,45,22,69,51,36,33,54,20,57
07023,36,28,27,52,38,69,51,68,53,62,43,60
07024,36,3,4,45,22,69,51,36,33,54,20,57
07026,36,3,4,45,22,69,51,36,33,54,20,57
07027,36,28,27,52,38,69,51,68,53,62,43,60
07028,36,28,27,52,38,69,51,68,53,62,43,60
07029,36,28,27,52,38,69,51,68,53,62,43,60
07030,36,28,27,52,38,69,51,68,53,62,43,60
07031,36,3,4,45,22,69,51,36,33,54,20,57
07099,36,28,27,52,38,69,51,68,53,62,43,60
07033,36,28,27,52,38,69,51,68,53,62,43,60
07034,30,6,9,30,23,56,18,36,54,47,23,-1
07035,30,6,9,30,23,56,18,36,54,47,23,-1
07036,36,28,27,52,38,69,51,68,53,62,43,60
07039,36,28,27,52,38,69,51,68,53,62,43,60
07040,36,28,27,52,38,69,51,68,53,62,43,60
07041,36,28,27,52,38,69,51,68,53,62,43,60
07043,36,28,27,52,38,69,51,68,53,62,43,60
07044,36,28,27,52,38,69,51,68,53,62,43,60
07045,30,6,9,30,23,56,18,36,54,47,23,-1
07046,30,6,9,30,23,56,18,36,54,47,23,-1
07047,36,28,27,52,38,69,51,68,53,62,43,60
07052,36,28,27,52,38,69,51,68,53,62,43,60
07054,30,6,9,30,23,56,18,36,54,47,23,-1
07057,36,3,4,45,22,69,51,36,33,54,20,57
07058,30,6,9,30,23,56,18,36,54,47,23,-1
07059,30,6,9,30,23,56,18,36,54,47,23,-1
07063,36,28,27,52,38,69,51,68,53,62,43,60
07065,36,28,27,52,38,69,51,68,53,62,43,60
07066,36,28,27,52,38,69,51,68,53,62,43,60
07068,36,28,27,52,38,69,51,68,53,62,43,60
07070,36,3,4,45,22,69,51,36,33,54,20,57
07071,36,3,4,45,22,69,51,36,33,54,20,57
07072,36,3,4,45,22,69,51,36,33,54,20,57
07073,36,3,4,45,22,69,51,36,33,54,20,57
07074,36,3,4,45,22,69,51,36,33,54,20,57
07075,36,3,4,45,22,69,51,36,33,54,20,57
07076,36,28,27,52,38,69,51,68,53,62,43,60
07078,36,28,27,52,38,69,51,68,53,62,43,60
07079,36,28,27,52,38,69,51,68,53,62,43,60
07081,36,28,27,52,38,69,51,68,53,62,43,60
07082,30,6,9,30,23,56,18,36,54,47,23,-1
07083,36,28,27,52,38,69,51,68,53,62,43,60
07087,36,28,27,52,38,69,51,68,53,62,43,60
07088,36,28,27,52,38,69,51,68,53,62,43,60
07092,36,28,27,52,38,69,51,68,53,62,43,60
07093,36,28,27,52,38,69,51,68,53,62,43,60
07199,36,28,27,52,38,69,51,68,53,62,43,60
07109,36,28,27,52,38,69,51,68,53,62,43,60
07110,36,28,27,52,38,69,51,68,53,62,43,60
07111,36,28,27,52,38,69,51,68,53,62,43,60
07208,36,28,27,52,38,69,51,68,53,62,43,60
07203,36,28,27,52,38,69,51,68,53,62,43,60
07204,36,28,27,52,38,69,51,68,53,62,43,60
07205,36,28,27,52,38,69,51,68,53,62,43,60
07401,36,3,4,45,22,69,51,36,33,54,20,57
07405,30,6,9,30,23,56,18,36,54,47,23,-1
07407,36,3,4,45,22,69,51,36,33,54,20,57
07410,36,3,4,45,22,69,51,36,33,54,20,57
07416,31,12,14,47,25,57,27,53,54,52,23,55
07417,36,3,4,45,22,69,51,36,33,54,20,57
07418,31,12,14,47,25,57,27,53,54,52,23,55
07419,31,12,14,47,25,57,27,53,54,52,23,55
07422,31,12,14,47,25,57,27,53,54,52,23,55
07423,36,3,4,45,22,69,51,36,33,54,20,57
07432,36,3,4,45,22,69,51,36,33,54,20,57
07436,36,3,4,45,22,69,51,36,33,54,20,57
07439,31,12,14,47,25,57,27,53,54,52,23,55
07440,30,6,9,30,23,56,18,36,54,47,23,-1
07444,30,6,9,30,23,56,18,36,54,47,23,-1
07446,36,3,4,45,22,69,51,36,33,54,20,57
07452,36,3,4,45,22,69,51,36,33,54,20,57
07457,30,6,9,30,23,56,18,36,54,47,23,-1
07458,36,3,4,45,22,69,51,36,33,54,20,57
07460,31,12,14,47,25,57,27,53,54,52,23,55
07461,31,12,14,47,25,57,27,53,54,52,23,55
07462,31,12,14,47,25,57,27,53,54,52,23,55
07463,36,3,4,45,22,69,51,36,33,54,20,57
07481,36,3,4,45,22,69,51,36,33,54,20,57
07603,36,3,4,45,22,69,51,36,33,54,20,57
07604,36,3,4,45,22,69,51,36,33,54,20,57
07605,36,3,4,45,22,69,51,36,33,54,20,57
07606,36,3,4,45,22,69,51,36,33,54,20,57
07607,36,3,4,45,22,69,51,36,33,54,20,57
07608,36,3,4,45,22,69,51,36,33,54,20,57
07649,36,3,4,45,22,69,51,36,33,54,20,57
07620,36,3,4,45,22,69,51,36,33,54,20,57
07621,36,3,4,45,22,69,51,36,33,54,20,57
07624,36,3,4,45,22,69,51,36,33,54,20,57
07626,36,3,4,45,22,69,51,36,33,54,20,57
07627,36,3,4,45,22,69,51,36,33,54,20,57
07628,36,3,4,45,22,69,51,36,33,54,20,57
07630,36,3,4,45,22,69,51,36,33,54,20,57
07631,36,3,4,45,22,69,51,36,33,54,20,57
07632,36,3,4,45,22,69,51,36,33,54,20,57
07640,36,3,4,45,22,69,51,36,33,54,20,57
07641,36,3,4,45,22,69,51,36,33,54,20,57
07642,36,3,4,45,22,69,51,36,33,54,20,57
07643,36,3,4,45,22,69,51,36,33,54,20,57
07644,36,3,4,45,22,69,51,36,33,54,20,57
07645,36,3,4,45,22,69,51,36,33,54,20,57
07646,36,3,4,45,22,69,51,36,33,54,20,57
07647,36,3,4,45,22,69,51,36,33,54,20,57
07648,36,3,4,45,22,69,51,36,33,54,20,57
07650,36,3,4,45,22,69,51,36,33,54,20,57
07656,36,3,4,45,22,69,51,36,33,54,20,57
07657,36,3,4,45,22,69,51,36,33,54,20,57
07660,36,3,4,45,22,69,51,36,33,54,20,57
07661,36,3,4,45,22,69,51,36,33,54,20,57
07662,36,3,4,45,22,69,51,36,33,54,20,57
07663,36,3,4,45,22,69,51,36,33,54,20,57
07670,36,3,4,45,22,69,51,36,33,54,20,57
07675,36,3,4,45,22,69,51,36,33,54,20,57
07676,36,3,4,45,22,69,51,36,33,54,20,57
07677,36,3,4,45,22,69,51,36,33,54,20,57
07803,30,6,9,30,23,56,18,36,54,47,23,-1
07821,31,12,14,47,25,57,27,53,54,52,23,55
07822,31,12,14,47,25,57,27,53,54,52,23,55
07823,31,12,14,47,25,57,27,53,54,52,23,55
07825,31,12,14,47,25,57,27,53,54,52,23,55
07827,31,12,14,47,25,57,27,53,54,52,23,55
07828,30,6,9,30,23,56,18,36,54,47,23,-1
07830,31,12,14,47,25,57,27,53,52,52,16,55
07832,31,12,14,47,25,57,27,53,54,52,23,55
07834,30,6,9,30,23,56,18,36,54,47,23,-1
07836,30,6,9,30,23,56,18,36,54,47,23,-1
07838,31,12,14,47,25,57,27,53,54,52,23,55
07839,31,12,14,47,25,57,27,53,54,52,23,55
07840,31,12,14,47,25,57,27,53,54,52,23,55
07843,31,12,14,47,25,57,27,53,54,52,23,55
07845,30,6,9,30,23,56,18,36,54,47,23,-1
07847,30,6,9,30,23,56,18,36,54,47,23,-1
07848,31,12,14,47,25,57,27,53,54,52,23,55
07849,30,6,9,30,23,56,18,36,54,47,23,-1
07850,30,6,9,30,23,56,18,36,54,47,23,-1
07851,31,12,14,47,25,57,27,53,54,52,23,55
07852,30,6,9,30,23,56,18,36,54,47,23,-1
07853,30,6,9,30,23,56,18,36,54,47,23,-1
07855,31,12,14,47,25,57,27,53,54,52,23,55
07856,30,6,9,30,23,56,18,36,54,47,23,-1
07857,30,6,9,30,23,56,18,36,54,47,23,-1
07860,31,12,14,47,25,57,27,53,54,52,23,55
07863,31,12,14,47,25,57,27,53,54,52,23,55
07865,31,12,14,47,25,57,27,53,54,52,23,55
07866,30,6,9,30,23,56,18,36,54,47,23,-1
07869,30,6,9,30,23,56,18,36,54,47,23,-1
07871,31,12,14,47,25,57,27,53,54,52,23,55
07874,31,12,14,47,25,57,27,53,54,52,23,55
07876,30,6,9,30,23,56,18,36,54,47,23,-1
07879,31,12,14,47,25,57,27,53,54,52,23,55
07882,31,12,14,47,25,57,27,53,54,52,23,55
07885,30,6,9,30,23,56,18,36,54,47,23,-1
07920,30,6,9,30,23,56,18,36,54,47,23,-1
07921,30,6,9,30,23,56,18,36,54,47,23,-1
07922,36,28,27,52,38,69,51,68,53,62,43,60
07927,30,6,9,30,23,56,18,36,54,47,23,-1
07928,30,6,9,30,23,56,18,36,54,47,23,-1
07930,30,6,9,30,23,56,18,36,54,47,23,-1
07931,30,6,9,30,23,56,18,36,54,47,23,-1
07932,30,6,9,30,23,56,18,36,54,47,23,-1
07933,30,6,9,30,23,56,18,36,54,47,23,-1
07934,30,6,9,30,23,56,18,36,54,47,23,-1
07935,30,6,9,30,23,56,18,36,54,47,23,-1
07936,30,6,9,30,23,56,18,36,54,47,23,-1
07940,30,6,9,30,23,56,18,36,54,47,23,-1
07945,30,6,9,30,23,56,18,36,54,47,23,-1
07946,30,6,9,30,23,56,18,36,54,47,23,-1
07950,30,6,9,30,23,56,18,36,54,47,23,-1
07974,36,28,27,52,38,69,51,68,53,62,43,60
07976,30,6,9,30,23,56,18,36,54,47,23,-1
07980,30,6,9,30,23,56,18,36,54,47,23,-1
08034,37,23,32,51,22,44,19,34,48,62,18,56
08004,37,23,32,51,22,44,19,34,48,62,18,56
08007,37,23,32,51,22,44,19,34,48,62,18,56
08009,37,23,32,51,22,44,19,34,48,62,18,56
08010,-1,25,21,39,20,22,-1,49,43,47,38,46
08012,37,23,32,51,22,44,19,34,48,62,18,56
08014,37,23,32,51,22,44,19,34,48,62,18,56
08015,-1,25,21,39,20,22,-1,49,43,47,38,46
08016,-1,25,21,39,20,22,-1,49,43,47,38,46
08019,-1,25,21,39,20,22,-1,49,43,47,38,46
08020,37,23,32,51,22,44,19,34,48,62,18,56
08021,37,23,32,51,22,44,19,34,48,62,18,56
08022,-1,25,21,39,20,22,-1,49,43,47,38,46
08023,,,,,,,15,14,33,42,19,73
08026,37,23,32,51,22,44,19,34,48,62,18,56
08027,37,23,32,51,22,44,19,34,48,62,18,56
08028,37,23,32,51,22,44,19,34,48,62,18,56
08029,37,23,32,51,22,44,19,34,48,62,18,56
08030,37,23,32,51,22,44,19,34,48,62,18,56
08099,37,23,32,51,22,44,19,34,48,62,18,56
08032,37,23,32,51,22,44,19,34,48,62,18,56
08033,37,23,32,51,22,44,19,34,48,62,18,56
08035,37,23,32,51,22,44,19,34,48,62,18,56
08036,-1,25,21,39,20,22,-1,49,43,47,38,46
08037,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08041,-1,25,21,39,20,22,-1,49,43,47,38,46
08043,37,23,32,51,22,44,19,34,48,62,18,56
08045,37,23,32,51,22,44,19,34,48,62,18,56
08046,-1,25,21,39,20,22,-1,49,43,47,38,46
08048,-1,25,21,39,20,22,-1,49,43,47,38,46
08049,37,23,32,51,22,44,19,34,48,62,18,56
08051,37,23,32,51,22,44,19,34,48,62,18,56
08052,-1,25,21,39,20,22,-1,49,43,47,38,46
08053,-1,25,21,39,20,22,-1,49,43,47,38,46
08054,-1,25,21,39,20,22,-1,49,43,47,38,46
08055,-1,25,21,39,20,22,-1,49,43,47,38,46
08056,37,23,32,51,22,44,19,34,48,62,18,56
08057,-1,25,21,39,20,22,-1,49,43,47,38,46
08059,37,23,32,51,22,44,19,34,48,62,18,56
08060,-1,25,21,39,20,22,-1,49,43,47,38,46
08061,37,23,32,51,22,44,19,34,48,62,18,56
08062,37,23,32,51,22,44,19,34,48,62,18,56
08063,37,23,32,51,22,44,19,34,48,62,18,56
08065,-1,25,21,39,20,22,-1,49,43,47,38,46
08066,37,23,32,51,22,44,19,34,48,62,18,56
08067,,,,-1,-1,-1,-1,44,64,61,33,64
08068,-1,25,21,39,20,22,-1,49,43,47,38,46
08069,,,,-1,-1,-1,-1,44,64,61,33,64
08070,,,,-1,-1,-1,-1,44,64,61,33,64
08071,37,23,32,51,22,44,19,34,48,62,18,56
08077,-1,25,21,39,20,22,-1,49,43,47,38,46
08078,37,23,32,51,22,44,19,34,48,62,18,56
08079,,,,-1,-1,-1,-1,44,64,61,33,64
08080,37,23,32,51,22,44,19,34,48,62,18,56
08081,37,23,32,51,22,44,19,34,48,62,18,56
08083,37,23,32,51,22,44,19,34,48,62,18,56
08084,37,23,32,51,22,44,19,34,48,62,18,56
08085,37,23,32,51,22,44,19,34,48,62,18,56
08086,37,23,32,51,22,44,19,34,48,62,18,56
08088,-1,25,21,39,20,22,-1,49,43,47,38,46
08089,37,23,32,51,22,44,19,34,48,62,18,56
08090,37,23,32,51,22,44,19,34,48,62,18,56
08091,37,23,32,51,22,44,19,34,48,62,18,56
08093,37,23,32,51,22,44,19,34,48,62,18,56
08094,37,23,32,51,22,44,19,34,48,62,18,56
08096,37,23,32,51,22,44,19,34,48,62,18,56
08097,37,23,32,51,22,44,19,34,48,62,18,56
08098,,,,-1,-1,-1,-1,44,64,61,33,64
08105,37,23,32,51,22,44,19,34,48,62,18,56
08106,37,23,32,51,22,44,19,34,48,62,18,56
08107,37,23,32,51,22,44,19,34,48,62,18,56
08108,37,23,32,51,22,44,19,34,48,62,18,56
08109,37,23,32,51,22,44,19,34,48,62,18,56
08110,37,23,32,51,22,44,19,34,48,62,18,56
08205,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08202,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08203,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08204,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08210,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08215,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08220,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08221,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08223,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08225,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08226,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08230,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08231,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08232,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08234,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08241,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08242,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08244,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08247,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08248,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08251,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08353,,,,-1,-1,-1,-1,44,64,61,33,64
08260,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08270,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08302,,,,-1,-1,-1,-1,44,64,61,33,64
08310,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08311,,,,-1,-1,-1,-1,44,64,61,33,64
08312,37,23,32,51,22,44,19,34,48,62,18,56
08314,,,,-1,-1,-1,-1,44,64,61,33,64
08317,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08318,,,,-1,-1,-1,-1,44,64,61,33,64
08319,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08322,37,23,32,51,22,44,19,34,48,62,18,56
08323,,,,-1,-1,-1,-1,44,64,61,33,64
08324,,,,-1,-1,-1,-1,44,64,61,33,64
08326,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08327,,,,-1,-1,-1,-1,44,64,61,33,64
08328,37,23,32,51,22,44,19,34,48,62,18,56
08330,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08332,,,,-1,-1,-1,-1,44,64,61,33,64
08340,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08341,-1,-1,-1,-1,-1,-1,-1,-1,35,54,26,50
08343,,,,-1,-1,-1,-1,44,64,61,33,64
08344,37,23,32,51,22,44,19,34,48,62,18,56
08345,,,,-1,-1,-1,-1,44,64,61,33,64
